,Unnamed: 0,app,google_score,reviews,user_grade
1074,1089,TELEFOOT LA CHAINE DU FOOT,3.8,"Je trouve que telefoot est une arnaque. abonnement à 29.90€ à ce prix impossible de regarder sur 2 appareils, simultanément, Comparaison chez Netflix abonnement 14€ Visionnage sur 3 appareils simultanément, impossible de voir tous les matchs de mon équipe J'estime que teleffot est une arnaque c'est honteux de votre part, je viens de résilier en date du 24/10/20 car J'estime que si vous vendez une affiche à canal+ il faut que nous abonnés telefoot nous puissions voir les matchs. Dégagez TLF",1
1075,1090,TELEFOOT LA CHAINE DU FOOT,3.8,"En toute objectivité, l'appli est nulle. Bloque tout le temps et lorsqu'on essaie de se reconnecter, elle nous annonce que le nombre de utilisateur a atteint sa limite. Alors que je l'utilise avec un seul et même appareil. Lorsqu'on met pause cela revient au direct tout seul et on rate une parti du match. On ne peut pas revenir en arrière. Pour un tarif hyper élevé. Franchement il aurait pu faire mieux. C'est bien parce que je veux suivre mon équipe favorite que je suis abonné. Mérite 0 étoile",1
1076,1091,TELEFOOT LA CHAINE DU FOOT,3.8,Appli pas top impossible de zapper sans revenir sur la page d'accueil et se met en veille si on manipule pas la télécommande sur androïde tv. L'image n'est pas au top sur la Shield TV. On donne notre avis mais c'est peine perdu car à aucun moment les développeurs n'ont répondu. Ils s'en foutent du moment qu'on paye,1
1077,1092,TELEFOOT LA CHAINE DU FOOT,3.8,"Je peux pas mettre moins d'une étoile et pourtant c'est encore trop. Impossible de diffuser les matchs via le chromecast depuis quelques jours. 0 réponse du service client ... Moi qui le faisait une joie de suivre les différentes compétitions durant le confinement, c'est raté. Merci Mediapro !",1
1078,1093,TELEFOOT LA CHAINE DU FOOT,3.8,"Il m'est impossible de lire le contenu sur mobile (abonnement à 15€). Obligé de résilier pour problème technique... Je ne sais pas comment ils ont développé l'appli, mais ils ne sont pas doués ! Et surtout ils privent de foot les supporters. Pas de mot pour exprimer ma déception...",1
1079,1094,TELEFOOT LA CHAINE DU FOOT,3.8,"Pas à la hauteur. Impossible de reprendre un match au début. Sur Android TV Freebox mini, l'application ne bloque pas la mise en veille de la TV on a l'écran de veille toutes les 5 minutes, l'appli est lente, l'ergonomie n'est pas bonne, aucun contrôle de lecture, les boutons play/pause de la télécommande ne fonctionne pas, beaucoup de boulot reste à faire. Flop ! MyCanal faisait beaucoup mieux...",1
1080,1095,TELEFOOT LA CHAINE DU FOOT,3.8,"Tout simplement nul.. L'appli n'est pas disponible sur la plupart des smart TV, elle ne fonctionne pas sur les clé tv, et quand elle fonctionne sur pc l'image à un arrêt de 2 secondes toutes les 5 secondes, et j'ai une connection fibre optimale.. Je paye 30€ pour regarder les matchs sur mon téléphone..",1
1081,1096,TELEFOOT LA CHAINE DU FOOT,3.8,"Application nulle de chez nulle, impossible de regarder 1 seul match sans qu'il y ait de bugs, un crashs de l'app ou erreurs du lecteur vidéo. Vous ne méritez même pas 1 étoile. Inadmissible de payer une chaine de foot aussi chère et avoir une qualité de service aussi naze derrière...si je pouvais mettre 0 étoile, voir -1 étoile je l'aurais fait ! Mediapro vous êtes en train de couler et je m'en réjouis d'avance !",1
1082,1097,TELEFOOT LA CHAINE DU FOOT,3.8,"Beaucoup , beaucoup , beaucoup de coupures pendant les matchs lorsque je cast(J'ai souscrit à l'offre premium), obliger de relancer a chaque fois... J en viens régulièrement à regarder sur mon téléphone. Très embêtant lorsque nous sommes plusieurs devant le match... un correctif et vite, maintenant qu'on est engagé pour 12 mois il faudrait nous permettre de regarder les matchs dans le meilleur des conforts",1
1083,1098,TELEFOOT LA CHAINE DU FOOT,3.8,"Application pour androidTV calamiteuse. Des saccades, des freezes, des plantages alors que d'autres applications comme Disney+, Netflix ou myCanal n'ont aucun problème à capter un flux vidéo et à le décoder pour l'afficher. Le pompon c'est quand on quitte l'application pour regarder la TV ou une autre application de streaming, le son Téléfoot continue alors que l'autre application est en route et restitue ses propres son et vidéo. Il va falloir apprendre à coder.",1
1084,1099,TELEFOOT LA CHAINE DU FOOT,3.8,"C'est un peu une cata votre appli pour l'instant. Elle me fait sans arrêt le coup de \""la limite de personnes utilisant le système est atteinte\"" alors que je suis le seul à l'utiliser sur un seul et même appareil. Ça m'oblige à utiliser un navigateur, moins pratique. Même quand j'efface mon appareil de la liste, ça ne change rien, l'appli buggue souvent pile au moment où je veux regarder mes matches.",1
1085,1100,TELEFOOT LA CHAINE DU FOOT,3.8,"Vraiment déçu de la qualité générale de l'application. Je l'utilise sur Android TV (NVIDIA Shield), et la qualité de l'image est vraiment décevante (pas de 4K, et à l'oeil, pas toujours de FULL HD 1080p), alors que je possède des équipements compatibles et une très bonne connexion internet. De plus, aucun contrôle du direct n'est possible. Je ne rencontre pas le problème de mise en veille, par chance. J'attends de bonnes évolutions avant d'être satisfait.",2
1086,1101,TELEFOOT LA CHAINE DU FOOT,3.8,"Abonné au pass mobile only, impossible de regarder les matchs sur mon One Plus 8 Pro. L'application m'indique systématiquement \""NON AUTORISÉ : Vous n'êtes pas autorisé(e) à lire cette vidéo.\"" Il semblerait que ce problème soit présent sur les mobiles avec écran de 6 pouces ou plus. Scandaleux. J'ai demandé le remboursement, pas de retour à ce jour.",1
1087,1102,TELEFOOT LA CHAINE DU FOOT,3.8,"A fuir.!!! Application en bois....Non content de prendre en otage les passionné de foot, l'application fonctionne 1 fois sur 10. Sur quatre matchs ce mois ci, j'ai pu en suivre tant bien que mal 1 seul. Réponse des réclamations faites, \""Ce n'est pas notre faute mais de la vôtre...Circulez il y a rien à voir\"". N'hésitez pas à suivre les matchs sur livefoot ca ne sera pas pire en terme de qualité et ca sera gratuit. Telefoot est un gros piége à con...J'en regrette même canal plus. Scandaleux!!",1
1088,1103,TELEFOOT LA CHAINE DU FOOT,3.8,"Nul nul nul !!! Impossible de regarder un match sans coupure !! Ohhhh telefoot, je vous paye 29 euros par mois et je peux pas voir un match en entier, c'est quoi ce délire. L'écran devient régulièrement noir et la impossible de revoir le match, obligé de sortir et de revenir... Cette chaîne et cette appli est une grosse blague, vous avez intérêt à faire péter un geste commercial, JE NE SUIS PAS UN PIGEON !!!!!!",1
1089,1104,TELEFOOT LA CHAINE DU FOOT,3.8,"Franchement, sur box android c'est déjà pas terrible (qualité horrible malgré fibre 1gb, toujours saccadé, compliqué de changer de canal facilement, pas de multi plex) mais sur chromebook c'est complètement saccadé et ça dit que plusieurs appareils sont connectés alors que ce n'est pas le cas. Et en plus le FULLSCREEN ne fonctionne pas c'est une blague ?? Heureusement pris pour 1 mois seulement, je repasse sur RMC pour le prochain.",2
1090,1105,TELEFOOT LA CHAINE DU FOOT,3.8,"Pas d'application Android TV et un cast qui fonctionne très mal, latence, temps d'attente très long avant que le flux se déclenche, quand il se déclenche... :( De mieux en mieux... Ouf l'App est sur Android TV...en 720p :( Le cast 4k depuis l'app Android et iOS ne fonctionne pas correctement, ça coupe tout le temps et dernière nouveauté, une ligne noire coupe l'écran en 2 :'(",1
1091,1106,TELEFOOT LA CHAINE DU FOOT,3.8,"Player vraiment nul. Impossibilité de retourner en arrière en plein live. On était mieux avec les anciens exploitant. Ils veulent de l'argent et mettent en place un player minable sur tablette. Abonnement cher. Et pleins de soucis de mise en place. Rien de carré. Match en replay le temps d'une semaine, de journée à journée",1
1092,1107,TELEFOOT LA CHAINE DU FOOT,3.8,"L'appli est au premier regard plutôt agréable. Mais le contenu est extrêmement décevant. Impossible de contrôler la lecture du direct, aucun replay ou alors +24h après les matchs, aucun résumé... Très déçu pour l'instant par rapport aux promesses d'être la chaîne de référence du foot. Espérons que des développements arrivent très vite pour y remédier",1
1093,1108,TELEFOOT LA CHAINE DU FOOT,3.8,"Circuler il y a rien a voir!!! Malheureusement je ne parle pas au second degré. C'est effectivement le cas! J'ai pu voir un seul match, et après impossible ! A chaque match que je souhaite regarder. \"" Vous n'êtes pas autorisé à lire cette vidéo\"" j'ai payé un abonnement dans le vide!! Le SAV... Inexistant !!! Ah pardon si... Ils donne des réponses bateau, qui fonctionne pas! Pour m'envoyer un dernier mail, téléphoner apple car c'est votre tel... Je suis sur Android ! Appli pour pigeon",1
1094,1109,TELEFOOT LA CHAINE DU FOOT,3.8,"Impossible de reprendre un match au début. Il est même impossible de mettre pause sur l'application Android TV. Compte bloqué pendant plusieurs minutes pour de soi-disantes connexions simultanées lorsqu'on passe d'un appareil à l'autre (par exemple quand on coupe sur la TV pour continuer de regarder sur son téléphone). Indépendamment du tarif (excessif), c'est une honte de commercialiser une application aussi peu fonctionnelle en 2020.",1
1095,1110,TELEFOOT LA CHAINE DU FOOT,3.8,Une application digne des années 2010 aussi fiable qu'un téléphone sans batterie et tout ça pour 25€ / mois magnifique... merci de prendre les consommateurs en otage pour suivre leur équipe favorite... je suis dégoûté. Payer pour mettre le match en cast sur la Chrome et qu'il annonce que nous avons trop de personnes dessus... sachant que je suis seul a avoir partager mes mdp... 🤣 incroyable. Bande d'incapables...!!!,1
1096,1111,TELEFOOT LA CHAINE DU FOOT,3.8,"Qualité d'image extrêmement mauvaise malgré un bon débit. (Flux à seulement 1,2mb/s sur une connexion à 10mb/s). Difficile de lire le score affiché... De plus, l'image n'est pas fluide, comme saccadée. A 25€, c'est lamentable.",1
1097,1112,TELEFOOT LA CHAINE DU FOOT,3.8,"Qualité en 720p inadmissible ! Le cast qui coupe toutes les 2 secondes inadmissible ! Je précise que j'ai la fibre, donc ce n'est pas un problème de réseau... Les mecs dépensent des milliards pour acheter des droits TV ils ne sont même pas capable de mettre en place une application qui tourne normalement !! Ça vous fera 30 € Monsieur !! TOCARD !!",1
1098,1113,TELEFOOT LA CHAINE DU FOOT,3.8,C'est une blague cette chaîne ! Quelle erreur j'ai fait ! Je préfère même écouter les matchs à la radio ! Quelle honte ! Nombre de personne atteinte veuillez déconnecter... je suis le seul à l'avoir sur mon portable 🤔 d'ailleurs pour 15 € et voir de la ligue 1 on peut même pas caster MDRR ! Allez ciao ! Heureusement que j'ai toujours quelques matchs sur canal +,1
1099,1114,TELEFOOT LA CHAINE DU FOOT,3.8,"L'application est vraiment nulle. Elle me dit que le nombre maximum est atteint alors que je suis seulement connecté sur ma tablette, de plus impossible de caster sans que sa rame voir s'arrête seul sans raison. Pour un prix aussi élevé vous devriez vite régler ces différents problèmes. Je ne trouve rien de bien à dire sur l'application. ELLE EST HORRIBLE !!!!!",1
1100,1115,TELEFOOT LA CHAINE DU FOOT,3.8,"Minable, rien ne fonctionne sur cette chaîne nulle, ni l'appli ni sur chrome ni sur navigateur Samsung. Écran noir et plante la tablette. Fuyez ces voleurs, c'est un honte de faire payer si cher pour ne même pas pouvoir voir psg om... Même les vidéos en replay ne fonctionnent pas. Seul leur système de paiement marche. Ne soyez pas étonné si les gens piratent votre chaîne....",1
1101,1116,TELEFOOT LA CHAINE DU FOOT,3.8,"J'aurai aimé pouvoir donner une note encore moins bonne que celle-ci. En effet après 2 jours d'abonnement mensuel, je reçois un mail m'informant que je me suis abonné pour 1 an, avec un pack Netflix. Bien entendu, cela ne venait pas de moi. Conclusion, compte piraté au bout de 48heures, difficile de faire plus mediocre. FUYEZ TELEFOOT",1
1102,1117,TELEFOOT LA CHAINE DU FOOT,3.8,Sur les gros matchs impossible de brancher mon câble Hdmi sur mon téléphone pour visualiser le match sur ma télé. On me dit que ce n'est pas autorisé. Pour un match de moins grande importance ou une émission tout est nickel. Au prix de l'abonnement c'est inconcevable. Et pour les réponses du service après vente......j'attends toujours,1
1103,1118,TELEFOOT LA CHAINE DU FOOT,3.8,"Je paye 30€ par mois et je ne peux pas caster, ça reste toujours bloqué sur l'écran d'accueil alors que les autres applications moins cheres ou gratuite castent normalement Je leur envoie je ne sais combien de mails pour avoir la solution en étant obligé de me répéter car ils répondent toujours à côté de la plaque",1
1104,1119,TELEFOOT LA CHAINE DU FOOT,3.8,"Application complètement bugée, erreurs techniques récurrentes... La palme va quand même à celle qui détecte le même appareil comme étant plusieurs. Manque de fluidité dans la vidéo, malgré la fibre. De grosses améliorations à prévoir sans quoi de nombreuses personnes se tourneront vers d'autres moyens de voir les matchs...",1
1105,1120,TELEFOOT LA CHAINE DU FOOT,3.8,"Bien heureux de m'abonner pour regarder le match de ce soir. Impossible de me connecter après avoir souscrit mon abonnement. J'aimerais avoir des explications. Je demande un renouvellement de mon mot de passe, je reçois bien le mail me le confirmant mais impossible de me connecter après. Félicitation !!!!",1
1106,1121,TELEFOOT LA CHAINE DU FOOT,3.8,"Dans l'ensemble, ça marche.. Mais à ce prix là, un 2e écran serait le bienvenue.. Il y a 2 écran pour Netflix et pas pour telefoot.. Un peu du foutage de gueule.. Surtout que même en utilisant qu'avec un écran, quand je veux changer de chaîne, obligé de déconnecté la session et de me reconnecter. Sinon j'ai un message me disant qu'un appareil est déjà connecté.. Alors que cest le meme..",3
1107,1122,Placar UOL - Futebol em Tempo Real,3.9,J'aime le foot,5
1108,1123,Football Squad Builder : Create your own team,4.2,Super pour l'appli tous les pays sont la bravo bravo bravo,5
1109,1124,Football Squad Builder : Create your own team,4.2,"Je haie(\u003ddéteste) ce jeu car les maillots sont des maillots d'anciennes saison, il manque beaucoup beaucoup trop de joueurs et les graphismes sont à revoir",1
1110,1125,Football Squad Builder : Create your own team,4.2,Une bonne application dans l'ensemble malgré quelques pubs venant deranger la construction de mon équipe,4
1111,1126,Football Squad Builder : Create your own team,4.2,Très bien un peu décevant toute les pubs mais ça reste un bon jeu,5
1112,1127,Football Squad Builder : Create your own team,4.2,Pub toute les 30sec bugs fréquent que equipe nationale... NUUUUL!!!...,1
1113,1128,Football Squad Builder : Create your own team,4.2,C trop génial mais il manque certains joueurs,5
1114,1129,Football Squad Builder : Create your own team,4.2,jeu très bien quand tu veux jouer à l'entraîneur de foot,4
1115,1130,Football Squad Builder : Create your own team,4.2,Génial même si ils restent plusieurs joueur,5
1116,1131,Football Squad Builder : Create your own team,4.2,A chaque fois que je fais l'équipe elle s'enlève quand je reviens.,5
1117,1132,Football Squad Builder : Create your own team,4.2,Comment mettre toutes les equipes et oublier les champions d'Afrique 2017? c'est du n'importe quoi,2
1118,1133,Football Squad Builder : Create your own team,4.2,Les joueur ne touche pas la balle,5
1119,1134,Football Squad Builder : Create your own team,4.2,Très bon je si on veut on la refait sur fifa,2
1120,1135,Football Squad Builder : Create your own team,4.2,Trés bonne apk pour les ecole des foot,5
1121,1136,Football Squad Builder : Create your own team,4.2,C'est je j'ai pas vraiment aimé mais je vous conseille de le prendre un lapin en a pas le même goût c'est bien,1
1122,1137,Football Squad Builder : Create your own team,4.2,je met pas 5 étoiles simplement parcequ' la meilleurs équipe d'Afrique vous l'avez pas mis son maillot je parle de bien sur d'Algérie one two three viva l'Algérie si vous ne mettez son maillot je desinstal merci,5
1123,1138,Football Squad Builder : Create your own team,4.2,Bien mais on ne voit pas les dossards,3
1124,1139,Football Squad Builder : Create your own team,4.2,j'adore grace a ca je peut mettre le meilleur 11 possible pour mais futur 15 a Saint-Denis,5
1125,1140,Football Squad Builder : Create your own team,4.2,Superbe appli je donne 5,1
1126,1141,Football Squad Builder : Create your own team,4.2,utilisatuer google si tu est google tu devrais savoir on ne pas jouer,3
1127,1142,Football Squad Builder : Create your own team,4.2,en attente Cree pour des clubs merci et bravo,4
1128,1143,Football Squad Builder : Create your own team,4.2,Je suis un coch,3
1129,1144,Football Squad Builder : Create your own team,4.2,bon jeu sa mère la putte,5
1130,1145,Score Bazaar - Cricket Live Line Score,3.6,Le jeux est un peu plus de dÃ©tails,5
1131,1146,Diario AS – noticias y resultados deportivos,4.4,Hola. Por fin puedo volver a abrir la app. Os echaba de menos. Gracias por vuestra reactividad. La mejor manera de estar al dia del deporte.,4
1132,1147,Diario AS – noticias y resultados deportivos,4.4,"Está muy bien desarrollada, la única pega es que no se puede modificar el tamaño de la fuente, quizás demasiado pequeña, pero buen trabajo",5
1133,1148,Diario AS – noticias y resultados deportivos,4.4,"Vivo en Francia, soy español, puedo abrir la aplicación y ver las noticias, pero no puedo entrar a leer ninguna de ellas, no me abre ninguna. Buen trabajo, seguid haciéndolo así de mal!!",5
1134,1149,Diario AS – noticias y resultados deportivos,4.4,"No deja leer los artículos. La publicidad salta constantemente. Lleva así más de un mes. Arreglenla, por favor.",5
1135,1150,Diario AS – noticias y resultados deportivos,4.4,Toujours de la publicité,5
1136,1151,Diario AS – noticias y resultados deportivos,4.4,Muchisimo gracias para todo el equipo de as ademas quiero pasar un mensage a todo el  mondo  real madrid es el mejor club del mondo,5
1137,1152,Diario AS – noticias y resultados deportivos,4.4,Marche très mal en France. Les vidéos ne sont pas visibles! Nul! Mise en page très médiocre...,5
1138,1153,스코어센터 LIVE - 전 세계 스포츠 통합 라이브스코어,4.4,Les championnats sont limités pas tous les matchs,1
1139,1155,PESHUB 21 Unofficial,4.3,Cette application est fraîche pour les gens qui aiment pes 2021 mais chez moi les donneés ne veulent pas fonctionner,3
1140,1156,PESHUB 21 Unofficial,4.3,"Trop nulll , play store ses d l'arnaque sa viens même pas",1
1141,1157,PESHUB 21 Unofficial,4.3,Nulllllllle je telecharge puis rien,4
1142,1158,GollerCepte 1907,4.2,Beaucoup d infos rapides. Une bonne appli.,5
1143,1159,TeamSnap: No.1 Sports & Activity Management App,3.3,Manque de versatilité et plein de bug pour les email,1
1144,1160,TeamSnap: No.1 Sports & Activity Management App,3.3,Belle application mais en anglais seulement ce pourquoi je mets 4 étoiles. Fonctionnalités pertinentes.,4
1145,1161,TeamSnap: No.1 Sports & Activity Management App,3.3,Fantastique solution pour gérer une équipe. Un bémol... Pas de langue français pour la version web et l'application Android. Pourtant la version IOS est en français... À quand une version en français??,4
1146,1162,TeamSnap: No.1 Sports & Activity Management App,3.3,"Depuis la dernière mise à jour celle de novembre 2019, l'application s'ouvre charge la page d'accueil puis se referme !!! Pouvez-vous svp régler se problème (sur samsung Galaxy S7).",5
1147,1163,TeamSnap: No.1 Sports & Activity Management App,3.3,Très pratique pour communiquer avec l'équipe et assurer un suivi,5
1148,1164,TeamSnap: No.1 Sports & Activity Management App,3.3,Vraiment trop de publicité dans la version gratuite versus d'autres applications du genre.,1
1149,1165,TeamSnap: No.1 Sports & Activity Management App,3.3,Une excellente app pour gérer les équipes de sports et communiquer entre parents,5
1150,1166,TeamSnap: No.1 Sports & Activity Management App,3.3,Tres pratique et simple d'utilisation!,2
1151,1167,TeamSnap: No.1 Sports & Activity Management App,3.3,Bon et facile !,5
1152,1168,TeamSnap: No.1 Sports & Activity Management App,3.3,Ses tres utile surtout pour les equipe,4
1153,1169,TeamSnap: No.1 Sports & Activity Management App,3.3,Simple et efficace!,5
1154,1170,TeamSnap: No.1 Sports & Activity Management App,3.3,Pourquoi l'application est pas en Français sur Android? j'espère que vous y travaillez,5
1155,1171,TeamSnap: No.1 Sports & Activity Management App,3.3,Elle pourrait avoir un aide français et anglais,5
1156,1172,TeamSnap: No.1 Sports & Activity Management App,3.3,Cette application me permet de toujours suivre ce que mon enfant fait dans son équipe .⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️😁😁😁😁😁😁😀😀😀😀,5
1157,1173,HuntWise: The Hunting App,4.3,Très bonne apps.gps intégrer permet de voir en 3d où se situes vos caches sur le terrain.,5
1158,1174,"Sahadan - Hızlı Canlı Skor, Haber ve Sonuçlar",3.8,Rapide et efficace.,5
1159,1182,box-to-box - Entraînement de Football,4.8,Cette application est vraiment utile pour s'améliorer dans le football . Mais si vous pouvez nous donner des gestes techinque dans l'appli sa serait vraiment géniale !!!!,5
1160,1183,box-to-box - Entraînement de Football,4.8,"Bonne appli , bons entraînements la connexion Wi-Fi est par contre nécessaire",5
1161,1184,box-to-box - Entraînement de Football,4.8,L application est génial le seul problème est qu'il y ait des exercices payant,4
1162,1185,box-to-box - Entraînement de Football,4.8,C'est bien j'ai adoré mais je pense qu'il manque quelques techniques,4
1163,1186,box-to-box - Entraînement de Football,4.8,"J'adore cette appli mais il y a un hic, sachant que l'application nécessite une connexion Internet dehors, lorsque nous avons un programme d'entraînement on ne peut pas le faire sans connexion internet et c'est savoir si c'est possible que l'application que vous modifiez ça en faisant en sorte qu'on n'ait plus besoin forcément d'internet pour utiliser l'application.",5
1164,1187,box-to-box - Entraînement de Football,4.8,Vraiment cette application es parfait et j'aime beaucoup merci à vous qui a donné la possibilité a un joueur du football comme nous pourvoir améliorer notre qualité de jeux,5
1165,1188,box-to-box - Entraînement de Football,4.8,L'application est vraiment très bien ça serait juste encore mieux si sur certain exercice ils nous disait combien d'aller retour nous devons faire ou combien de temps on doit tenir pour vraiment s'améliorer,4
1166,1189,box-to-box - Entraînement de Football,4.8,Application super complète. Je la recommande vivement,5
1167,1190,box-to-box - Entraînement de Football,4.8,Je ne comprends qand je veux me connecter mon clavier faite 1 heures avant de venir c'est quoi le problème,1
1168,1191,box-to-box - Entraînement de Football,4.8,Lidee est bien mais ya pa de guide pour mieux comprendre l'appli la conso de donner est trop aussi,4
1169,1192,box-to-box - Entraînement de Football,4.8,Trop bien il adapte les exercices par rapport a notre âge notre poste les entraînements sont très variés et très nombreux et des vidéos tuto trop top 💯,5
1170,1193,box-to-box - Entraînement de Football,4.8,Le jeu est cool le seul problème est qu'on ne nous donne pas combien de minute ou d'heure il pratiqué les exercices si non le jeu est cool,4
1171,1194,box-to-box - Entraînement de Football,4.8,"J'adore, n'est absolument pas payant et ça te donne des entrainement selon ton poste de joueur.",5
1172,1195,box-to-box - Entraînement de Football,4.8,J'aime vraiment beaucoup mais il faudrait qu'on puisse supprimer un programme d'entraînement créé par erreur.😕Sinon 5 etoiles😁,4
1173,1196,box-to-box - Entraînement de Football,4.8,Trés bonne appli ! Ils donnent de bon exercices pour chaque poste,5
1174,1197,box-to-box - Entraînement de Football,4.8,Ça me permet de m'entraîner facilement à la maison et c'est facile à utiliser,5
1175,1198,box-to-box - Entraînement de Football,4.8,Cette app est exellente elle est le bon choix pour une personne qui veut travailler en plus pour devenir encore meilleur,5
1176,1199,box-to-box - Entraînement de Football,4.8,Meilleur appli pour les footballeurs,5
1177,1200,box-to-box - Entraînement de Football,4.8,comment faire quand il y a un chronomètre sur certains exercices à répéter 3 fois ? il faut s'arrêter quand on veut où je ne comprends pas ?,5
1178,1201,box-to-box - Entraînement de Football,4.8,Magnifique et à la portée de tous,5
1179,1202,box-to-box - Entraînement de Football,4.8,"L'application parfaite pour les footballeurs qui veulent avoir des entraînements de qualité sans avoir de coach personnel, je recommande vivement. Cette application est vraiment top !",5
1180,1203,box-to-box - Entraînement de Football,4.8,C est une très bonne application sa m a beaucoup aider,4
1181,1204,box-to-box - Entraînement de Football,4.8,Essayez de permettre que les entraînement ce fasse hors-ligne pour plus d'accessibilité merci,5
1182,1205,box-to-box - Entraînement de Football,4.8,Application parfaite. On sait qu'il y a eu beaucoup de travail. Chaque technique est expliquée de la manière la plus simple possible ainsi tout est compréhensible pour tout le monde y compris les plus jeunes. Mais j'ai remarqué une toute petote erreur lors de la date de naissance. La date est bloquée sur octobre 21 alors que je suis ne en novembre 16 mais cela ne veut pas changer.,5
1183,1206,box-to-box - Entraînement de Football,4.8,"Super cool, on peut se faire des plans d'entraînement, choisir la difficulté, c'est vraiment complet et parfait",5
1184,1207,box-to-box - Entraînement de Football,4.8,Je ne peux pas voir les vidéos... Donc je ne peux pas m'entraîner... Dommage,3
1185,1208,box-to-box - Entraînement de Football,4.8,Parfait pour garder le rythme aek le Corona,5
1186,1209,box-to-box - Entraînement de Football,4.8,Super appli génial il ya plein de d'entraînement possible adaptes à notre âge et notre niveau Ps: à ceux qui ne trouvent pas les vidéos téléchargées vous pouvez les voir sur l'appli en hors connexion contrairement à celles que vous n'avez pas téléchargées. J'adore merci 👍,5
1187,1210,box-to-box - Entraînement de Football,4.8,Je suis content pour avoir installer cet aplication elle est juste incroyable. Pour les amateurs de football je vous le recommande,1
1188,1211,box-to-box - Entraînement de Football,4.8,Excellent. Surtout en ce moment cela permet de remplacer les entraînements collectifs en club.,5
1189,1212,box-to-box - Entraînement de Football,4.8,"Franchement, je trouve cette application ouf, je la conseille aux personnes qui ne jouent pas en club car il y a une personnalisation de notre entraînement selon notre âge qui est dingue Merci pour cette application",5
1190,1213,box-to-box - Entraînement de Football,4.8,Trop bien👍cette appli est vraiment cool il y a plein d'entrainements differents avec des vidéos. Perso moi je joue Deja en club mais j'utilise pas mal l'appli pour m'entrainer en plus chez moi (beaucoup pendant le confinement😂),5
1191,1214,box-to-box - Entraînement de Football,4.8,"Sait une bonne application pour s'entraîner, il y a des vidéo pour montre comment faire les exercices et il y a une carte de performance et sait plutôt cool",5
1192,1215,box-to-box - Entraînement de Football,4.8,Super pour moi ya rien de mieux pour s'entraîner mais quand on télécharge les vidéos on fait comment pour les retrouver 👍🏿,5
1193,1216,box-to-box - Entraînement de Football,4.8,Je n'arrive pas à regarder le vidéo hors-ligne alors que je les ai téléchargé. Mais sinon c'est une très très bonne application,5
1194,1217,box-to-box - Entraînement de Football,4.8,J'aime bien streetkickers en en 1 semaine je me suis senti bien plus rapide dans tous se que je fesait et etc. C pour cela que je la recommande.👍,5
1195,1218,box-to-box - Entraînement de Football,4.8,C'est très utile pendant le confinement,5
1196,1219,Champion - Gestion de tournoi,4.2,Une tres bonne application meme si je pense que la connexion ne devrait pas être obligatoire. Apart ce détail il n'y a rien je ne peux que félicité 👏,4
1197,1220,Champion - Gestion de tournoi,4.2,"Une belle escroquerie ! Prix exhorbitant, design dégueulasse, gestion des matchs faite n'importe comment, le chrono dans les rencontres c'est bien mais au bout de 90 min il continue a tourner, trop de bugs ! Je déconseille ! Essayer VCM ou Winner plutôt !",1
1198,1221,Champion - Gestion de tournoi,4.2,"Hello, je veux vous dire pourquoi pas ne pas faire des compétitions comme (Premier League, La Liga et Ligue 1) etc. En ajoutant aussi les championnats moins connu comme l'Algérie par example",2
1199,1222,Champion - Gestion de tournoi,4.2,Bonjour est ce que vous pouvez faire le système de points comme au rugby par exemples la victoire 4 points + 1 point de bonus offensif et la défaite 0 pts +1 pts bonus défensif ça serait bien de le mettre dans configuration pour le classement . Merci de votre réponse.,4
1200,1223,Champion - Gestion de tournoi,4.2,"Trop cool, juste dommage qu'il soit payant selon ce que l'on veut et il faudrait d'autres type de tournois. Juste trop cool les images. Je préfęrerai plus de pub et tout disponible sans payer. Serait-ce possible ?",4
1201,1224,Champion - Gestion de tournoi,4.2,"Bonne application, simple d'utilisation, mais moche esthetiquement et a pas mal de bug",3
1202,1225,Champion - Gestion de tournoi,4.2,Super mais le fond d'écran laisse à désirer😆,4
1203,1226,Champion - Gestion de tournoi,4.2,impossible de supprimer des matchs non joués,3
1204,1227,Champion - Gestion de tournoi,4.2,Ya même pas de mode gratuit,2
1205,1228,Champion - Gestion de tournoi,4.2,Pas mal du tout,5
1206,1229,Champion - Gestion de tournoi,4.2,C'est extrêmement décevant depuis la dernière Mise à Jour Remettez vous au boulot !,4
1207,1230,Champion - Gestion de tournoi,4.2,Comment avoir la langue francais? Sur apple store sa marche! Pas sur google store?? Sinon il n'y a pas de notification sur les matchs a chaque but?,5
1208,1231,Champion - Gestion de tournoi,4.2,"4 étoiles pour le travail car l'appli  est géniale pour la gestion en entendant la version tournoi. CEPENDANT, d'énorme soucis pour partager la ligue (pour ma dernière ligue créée, je n'arrive toujours pas à obtenir le lien de partage) ce qui est dommage car je me sert de l'appli pour les participants...",5
1209,1232,Champion - Gestion de tournoi,4.2,Application geniale pour organiser des tournois. Il manque cependant la partie tournoi a elimination disponible avec build bracket,5
1210,1233,Tournament Manager,3.9,Ce jeu est super je peux faire mes tournois sans probleme et il n y a pas de pub,5
1211,1234,Tournament Manager,3.9,"Bonne appli. Serait il possible d ajouter les fautes d'équipes comme au basket , au futsal et avoir un recap des fautes dans le tableau classement ?",3
